codigo,prov,dpto,frac,rad,varon,mujer,total
140070101,14,7,1,1,40,28,68
140070102,14,7,1,2,261,233,494
140070103,14,7,1,3,123,96,219
140070104,14,7,1,4,45,32,77
140070105,14,7,1,5,137,131,268
140070106,14,7,1,6,51,32,83
140070107,14,7,1,7,76,59,135
140070108,14,7,1,8,202,155,357
140070110,14,7,1,10,238,209,447
140070111,14,7,1,11,346,302,648
140070112,14,7,1,12,264,242,506
140070113,14,7,1,13,275,274,549
140070201,14,7,2,1,158,147,305
140070202,14,7,2,2,60,49,109
140070203,14,7,2,3,117,122,239
140070204,14,7,2,4,257,227,484
140070205,14,7,2,5,246,237,483
140070206,14,7,2,6,492,539,1031
140070207,14,7,2,7,382,425,807
140070208,14,7,2,8,474,506,980
140070209,14,7,2,9,318,358,676
140070210,14,7,2,10,179,232,411
140070211,14,7,2,11,465,449,914
140070212,14,7,2,12,230,261,491
140070213,14,7,2,13,225,236,461
140070214,14,7,2,14,330,325,655
140070215,14,7,2,15,282,301,583
140070216,14,7,2,16,160,143,303
140070301,14,7,3,1,31,20,51
140070302,14,7,3,2,27,29,56
140070303,14,7,3,3,13,7,20
140070304,14,7,3,4,29,34,63
140070305,14,7,3,5,164,137,301
140070306,14,7,3,6,48,46,94
140070307,14,7,3,7,58,32,90
140070308,14,7,3,8,132,128,260
140070309,14,7,3,9,461,465,926
140070310,14,7,3,10,301,334,635
140070311,14,7,3,11,428,455,883
140070312,14,7,3,12,418,455,873
140070401,14,7,4,1,26,28,54
140070402,14,7,4,2,44,21,65
140070403,14,7,4,3,56,37,93
140070404,14,7,4,4,5,2,7
140070405,14,7,4,5,82,75,157
140070406,14,7,4,6,106,113,219
140070407,14,7,4,7,128,113,241
140070408,14,7,4,8,39,31,70
140070409,14,7,4,9,16,8,24
140070410,14,7,4,10,20,8,28
140070411,14,7,4,11,33,24,57
140070412,14,7,4,12,59,47,106
140070413,14,7,4,13,89,68,157
140070414,14,7,4,14,576,521,1097
140070415,14,7,4,15,97,86,183
140070416,14,7,4,16,202,224,426
140070501,14,7,5,1,331,334,665
140070502,14,7,5,2,178,178,356
140070503,14,7,5,3,244,253,497
140070504,14,7,5,4,267,255,522
140070505,14,7,5,5,241,256,497
140070506,14,7,5,6,434,451,885
140070507,14,7,5,7,334,324,658
140070508,14,7,5,8,307,285,592
140070509,14,7,5,9,335,367,702
140070510,14,7,5,10,454,479,933
140070511,14,7,5,11,379,459,838
140070512,14,7,5,12,402,428,830
140070513,14,7,5,13,365,395,760
140070514,14,7,5,14,283,304,587
140070515,14,7,5,15,328,330,658
140070516,14,7,5,16,200,193,393
140070517,14,7,5,17,525,516,1041
140070518,14,7,5,18,518,463,981
140070601,14,7,6,1,17,15,32
140070602,14,7,6,2,121,128,249
140070603,14,7,6,3,74,63,137
140070604,14,7,6,4,28,31,59
140070605,14,7,6,5,87,85,172
140070606,14,7,6,6,80,94,174
140070607,14,7,6,7,378,391,769
140070608,14,7,6,8,339,348,687
140070609,14,7,6,9,235,261,496
140070610,14,7,6,10,234,225,459
140070611,14,7,6,11,325,376,701
140070612,14,7,6,12,250,241,491
140070613,14,7,6,13,191,211,402
140070614,14,7,6,14,411,393,804
140070615,14,7,6,15,224,193,417
140070616,14,7,6,16,158,169,327
140070701,14,7,7,1,49,33,82
140070702,14,7,7,2,37,31,68
140070703,14,7,7,3,20,12,32
140070704,14,7,7,4,9,8,17
140070705,14,7,7,5,42,42,84
140070706,14,7,7,6,430,443,873
140070707,14,7,7,7,32,18,50
140070708,14,7,7,8,27,18,45
140070709,14,7,7,9,16,10,26
140070710,14,7,7,10,23,10,33
140070711,14,7,7,11,25,14,39
140070712,14,7,7,12,25,21,46
140070713,14,7,7,13,57,36,93
140070714,14,7,7,14,12,4,16
140070715,14,7,7,15,126,102,228
140070716,14,7,7,16,17,17,34
140070717,14,7,7,17,15,10,25
140070718,14,7,7,18,37,24,61
140070719,14,7,7,19,223,267,490
140070720,14,7,7,20,26,28,54
140070801,14,7,8,1,17,14,31
140070802,14,7,8,2,97,89,186
140070803,14,7,8,3,411,453,864
140070804,14,7,8,4,94,106,200
140070805,14,7,8,5,543,579,1122
140070806,14,7,8,6,281,290,571
140070807,14,7,8,7,413,453,866
140070808,14,7,8,8,368,423,791
140070809,14,7,8,9,977,1002,1979
140070810,14,7,8,10,61,42,103
140070811,14,7,8,11,23,18,41
140070812,14,7,8,12,18,18,36
140070813,14,7,8,13,24,20,44
140070814,14,7,8,14,541,521,1062
140070815,14,7,8,15,467,524,991
140070816,14,7,8,16,369,390,759
140070817,14,7,8,17,499,512,1011
140070818,14,7,8,18,398,428,826
140070819,14,7,8,19,59,59,118
140070820,14,7,8,20,316,314,630
140070901,14,7,9,1,44,7,51
140070902,14,7,9,2,38,30,68
140070903,14,7,9,3,28,19,47
140070904,14,7,9,4,347,352,699
140070905,14,7,9,5,26,12,38
140070906,14,7,9,6,39,31,70
140070907,14,7,9,7,26,12,38
140070908,14,7,9,8,160,142,302
140140101,14,14,1,1,306,276,582
140140102,14,14,1,2,639,599,1238
140140103,14,14,1,3,641,642,1283
140140104,14,14,1,4,403,408,811
140140105,14,14,1,5,458,487,945
140140106,14,14,1,6,565,614,1179
140140107,14,14,1,7,362,397,759
140140108,14,14,1,8,379,393,772
140140109,14,14,1,9,725,744,1469
140140110,14,14,1,10,421,454,875
140140111,14,14,1,11,302,377,679
140140112,14,14,1,12,434,516,950
140140113,14,14,1,13,592,606,1198
140140201,14,14,2,1,499,475,974
140140202,14,14,2,2,670,684,1354
140140203,14,14,2,3,527,571,1098
140140204,14,14,2,4,459,503,962
140140205,14,14,2,5,321,402,723
140140206,14,14,2,6,287,277,564
140140207,14,14,2,7,504,577,1081
140140208,14,14,2,8,394,440,834
140140209,14,14,2,9,364,418,782
140140210,14,14,2,10,378,433,811
140140211,14,14,2,11,321,337,658
140140212,14,14,2,12,413,416,829
140140213,14,14,2,13,527,598,1125
140140214,14,14,2,14,552,624,1176
140140215,14,14,2,15,568,654,1222
140140301,14,14,3,1,227,253,480
140140302,14,14,3,2,1038,1094,2132
140140303,14,14,3,3,749,771,1520
140140304,14,14,3,4,732,718,1450
140140305,14,14,3,5,560,569,1129
140140306,14,14,3,6,440,440,880
140140307,14,14,3,7,362,389,751
140140308,14,14,3,8,603,647,1250
140140309,14,14,3,9,719,782,1501
140140310,14,14,3,10,423,483,906
140140311,14,14,3,11,374,425,799
140140312,14,14,3,12,558,655,1213
140140313,14,14,3,13,704,713,1417
140140401,14,14,4,1,807,795,1602
140140402,14,14,4,2,665,637,1302
140140403,14,14,4,3,190,186,376
140140404,14,14,4,4,516,513,1029
140140405,14,14,4,5,951,993,1944
140140406,14,14,4,6,865,871,1736
140140407,14,14,4,7,483,499,982
140140408,14,14,4,8,749,805,1554
140140409,14,14,4,9,516,556,1072
140140410,14,14,4,10,723,774,1497
140140411,14,14,4,11,793,774,1567
140140501,14,14,5,1,449,450,899
140140502,14,14,5,2,722,777,1499
140140503,14,14,5,3,522,550,1072
140140504,14,14,5,4,835,819,1654
140140505,14,14,5,5,818,893,1711
140140506,14,14,5,6,412,434,846
140140507,14,14,5,7,618,605,1223
140140508,14,14,5,8,718,711,1429
140140509,14,14,5,9,451,474,925
140140510,14,14,5,10,689,750,1439
140140511,14,14,5,11,576,606,1182
140140512,14,14,5,12,583,628,1211
140140513,14,14,5,13,670,746,1416
140140514,14,14,5,14,758,779,1537
140140515,14,14,5,15,699,725,1424
140140601,14,14,6,1,411,399,810
140140602,14,14,6,2,81,93,174
140140603,14,14,6,3,119,120,239
140140604,14,14,6,4,449,408,857
140140605,14,14,6,5,493,440,933
140140606,14,14,6,6,450,457,907
140140607,14,14,6,7,824,874,1698
140140608,14,14,6,8,321,303,624
140140609,14,14,6,9,615,615,1230
140140610,14,14,6,10,530,558,1088
140140701,14,14,7,1,651,638,1289
140140702,14,14,7,2,415,428,843
140140703,14,14,7,3,318,331,649
140140704,14,14,7,4,549,535,1084
140140705,14,14,7,5,603,614,1217
140140706,14,14,7,6,18,11,29
140140707,14,14,7,7,458,437,895
140140708,14,14,7,8,652,674,1326
140140709,14,14,7,9,782,742,1524
140140710,14,14,7,10,105,103,208
140140711,14,14,7,11,415,426,841
140140712,14,14,7,12,274,230,504
140140713,14,14,7,13,589,554,1143
140140714,14,14,7,14,678,710,1388
140140715,14,14,7,15,573,571,1144
140140801,14,14,8,1,16,26,42
140140802,14,14,8,2,459,434,893
140140803,14,14,8,3,179,208,387
140140804,14,14,8,4,615,604,1219
140140805,14,14,8,5,828,831,1659
140140806,14,14,8,6,403,481,884
140140807,14,14,8,7,484,500,984
140140808,14,14,8,8,435,441,876
140140809,14,14,8,9,938,958,1896
140140810,14,14,8,10,739,768,1507
140140811,14,14,8,11,706,733,1439
140140812,14,14,8,12,568,464,1032
140140901,14,14,9,1,24,18,42
140140902,14,14,9,2,666,682,1348
140140903,14,14,9,3,626,586,1212
140140904,14,14,9,4,484,498,982
140140905,14,14,9,5,757,797,1554
140140906,14,14,9,6,467,513,980
140140907,14,14,9,7,265,275,540
140140908,14,14,9,8,820,819,1639
140140909,14,14,9,9,693,709,1402
140140910,14,14,9,10,623,692,1315
140140911,14,14,9,11,776,783,1559
140140912,14,14,9,12,1018,1029,2047
140140913,14,14,9,13,625,646,1271
140140914,14,14,9,14,515,542,1057
140140915,14,14,9,15,32,32,64
140141001,14,14,10,1,292,265,557
140141002,14,14,10,2,784,841,1625
140141003,14,14,10,3,301,356,657
140141004,14,14,10,4,339,451,790
140141005,14,14,10,5,330,340,670
140141006,14,14,10,6,527,564,1091
140141007,14,14,10,7,220,269,489
140141008,14,14,10,8,811,810,1621
140141009,14,14,10,9,500,548,1048
140141010,14,14,10,10,559,526,1085
140141011,14,14,10,11,731,804,1535
140141012,14,14,10,12,351,381,732
140141013,14,14,10,13,521,539,1060
140141014,14,14,10,14,318,308,626
140141015,14,14,10,15,421,473,894
140141016,14,14,10,16,508,543,1051
140141017,14,14,10,17,380,389,769
140141018,14,14,10,18,326,332,658
140141101,14,14,11,1,245,208,453
140141102,14,14,11,2,481,466,947
140141103,14,14,11,3,510,492,1002
140141104,14,14,11,4,347,389,736
140141105,14,14,11,5,448,468,916
140141106,14,14,11,6,426,434,860
140141107,14,14,11,7,449,476,925
140141108,14,14,11,8,574,571,1145
140141109,14,14,11,9,807,839,1646
140141110,14,14,11,10,512,570,1082
140141111,14,14,11,11,522,532,1054
140141201,14,14,12,1,506,498,1004
140141202,14,14,12,2,575,614,1189
140141203,14,14,12,3,703,721,1424
140141204,14,14,12,4,767,769,1536
140141205,14,14,12,5,792,869,1661
140141206,14,14,12,6,466,491,957
140141207,14,14,12,7,463,532,995
140141208,14,14,12,8,512,576,1088
140141209,14,14,12,9,548,561,1109
140141301,14,14,13,1,215,230,445
140141302,14,14,13,2,686,668,1354
140141303,14,14,13,3,510,526,1036
140141304,14,14,13,4,642,684,1326
140141305,14,14,13,5,427,443,870
140141306,14,14,13,6,402,395,797
140141307,14,14,13,7,685,722,1407
140141308,14,14,13,8,645,667,1312
140141309,14,14,13,9,959,946,1905
140141310,14,14,13,10,303,337,640
140141401,14,14,14,1,733,763,1496
140141402,14,14,14,2,1134,1096,2230
140141403,14,14,14,3,670,715,1385
140141404,14,14,14,4,367,409,776
140141405,14,14,14,5,443,443,886
140141406,14,14,14,6,671,678,1349
140141407,14,14,14,7,637,709,1346
140141408,14,14,14,8,92,111,203
140141501,14,14,15,1,388,386,774
140141502,14,14,15,2,389,438,827
140141503,14,14,15,3,315,350,665
140141504,14,14,15,4,481,558,1039
140141505,14,14,15,5,491,562,1053
140141506,14,14,15,6,777,810,1587
140141507,14,14,15,7,312,358,670
140141508,14,14,15,8,463,497,960
140141509,14,14,15,9,606,718,1324
140141510,14,14,15,10,617,655,1272
140141511,14,14,15,11,704,753,1457
140141512,14,14,15,12,289,338,627
140141513,14,14,15,13,1016,1046,2062
140141514,14,14,15,14,598,646,1244
140141515,14,14,15,15,542,494,1036
140141516,14,14,15,16,330,320,650
140141517,14,14,15,17,604,609,1213
140141518,14,14,15,18,451,511,962
140141519,14,14,15,19,515,495,1010
140141520,14,14,15,20,793,751,1544
140141601,14,14,16,1,714,719,1433
140141602,14,14,16,2,922,934,1856
140141603,14,14,16,3,996,998,1994
140141604,14,14,16,4,409,369,778
140141605,14,14,16,5,487,554,1041
140141606,14,14,16,6,656,680,1336
140141607,14,14,16,7,612,671,1283
140141608,14,14,16,8,333,393,726
140141609,14,14,16,9,489,487,976
140141610,14,14,16,10,493,524,1017
140141611,14,14,16,11,713,710,1423
140141612,14,14,16,12,537,541,1078
140141613,14,14,16,13,547,513,1060
140141614,14,14,16,14,517,526,1043
140141615,14,14,16,15,435,449,884
140141616,14,14,16,16,939,887,1826
140141617,14,14,16,17,624,578,1202
140141618,14,14,16,18,902,926,1828
140141701,14,14,17,1,709,704,1413
140141702,14,14,17,2,590,568,1158
140141703,14,14,17,3,578,612,1190
140141704,14,14,17,4,678,732,1410
140141705,14,14,17,5,569,582,1151
140141706,14,14,17,6,824,805,1629
140141707,14,14,17,7,483,490,973
140141708,14,14,17,8,603,638,1241
140141709,14,14,17,9,414,466,880
140141710,14,14,17,10,590,616,1206
140141711,14,14,17,11,582,637,1219
140141712,14,14,17,12,499,519,1018
140141713,14,14,17,13,847,902,1749
140141714,14,14,17,14,459,498,957
140141715,14,14,17,15,670,740,1410
140141716,14,14,17,16,980,962,1942
140141717,14,14,17,17,851,885,1736
140141718,14,14,17,18,652,689,1341
140141719,14,14,17,19,531,527,1058
140141720,14,14,17,20,311,344,655
140141721,14,14,17,21,644,654,1298
140141801,14,14,18,1,788,807,1595
140141802,14,14,18,2,540,569,1109
140141803,14,14,18,3,518,540,1058
140141804,14,14,18,4,496,532,1028
140141805,14,14,18,5,861,846,1707
140141806,14,14,18,6,450,496,946
140141807,14,14,18,7,422,470,892
140141808,14,14,18,8,834,864,1698
140141809,14,14,18,9,624,641,1265
140141810,14,14,18,10,351,391,742
140141811,14,14,18,11,585,663,1248
140141812,14,14,18,12,558,602,1160
140141813,14,14,18,13,527,555,1082
140141814,14,14,18,14,701,705,1406
140141815,14,14,18,15,504,549,1053
140141816,14,14,18,16,928,937,1865
140141817,14,14,18,17,643,614,1257
140141818,14,14,18,18,732,688,1420
140141901,14,14,19,1,594,690,1284
140141902,14,14,19,2,389,404,793
140141903,14,14,19,3,536,535,1071
140141904,14,14,19,4,573,604,1177
140141905,14,14,19,5,571,551,1122
140141906,14,14,19,6,768,814,1582
140141907,14,14,19,7,847,888,1735
140141908,14,14,19,8,899,931,1830
140141909,14,14,19,9,692,687,1379
140141910,14,14,19,10,441,485,926
140141911,14,14,19,11,543,588,1131
140141912,14,14,19,12,541,494,1035
140141913,14,14,19,13,697,762,1459
140141914,14,14,19,14,771,794,1565
140141915,14,14,19,15,777,853,1630
140141916,14,14,19,16,686,783,1469
140141917,14,14,19,17,401,424,825
140141918,14,14,19,18,404,425,829
140141919,14,14,19,19,475,484,959
140142001,14,14,20,1,488,529,1017
140142002,14,14,20,2,370,392,762
140142003,14,14,20,3,411,467,878
140142004,14,14,20,4,551,561,1112
140142005,14,14,20,5,610,713,1323
140142006,14,14,20,6,430,448,878
140142007,14,14,20,7,391,446,837
140142008,14,14,20,8,382,399,781
140142009,14,14,20,9,333,368,701
140142010,14,14,20,10,453,461,914
140142011,14,14,20,11,355,394,749
140142012,14,14,20,12,483,505,988
140142013,14,14,20,13,476,527,1003
140142014,14,14,20,14,538,581,1119
140142015,14,14,20,15,285,326,611
140142016,14,14,20,16,644,687,1331
140142101,14,14,21,1,470,497,967
140142102,14,14,21,2,543,576,1119
140142103,14,14,21,3,493,469,962
140142104,14,14,21,4,762,810,1572
140142105,14,14,21,5,722,457,1179
140142201,14,14,22,1,353,348,701
140142202,14,14,22,2,573,646,1219
140142203,14,14,22,3,353,379,732
140142204,14,14,22,4,399,396,795
140142205,14,14,22,5,254,306,560
140142206,14,14,22,6,715,742,1457
140142207,14,14,22,7,368,400,768
140142208,14,14,22,8,602,621,1223
140142209,14,14,22,9,351,440,791
140142210,14,14,22,10,504,550,1054
140142211,14,14,22,11,534,565,1099
140142212,14,14,22,12,550,547,1097
140142213,14,14,22,13,4,3,7
140142214,14,14,22,14,404,419,823
140142215,14,14,22,15,475,559,1034
140142216,14,14,22,16,425,468,893
140142217,14,14,22,17,600,581,1181
140142218,14,14,22,18,710,815,1525
140142301,14,14,23,1,395,450,845
140142302,14,14,23,2,452,539,991
140142303,14,14,23,3,328,373,701
140142304,14,14,23,4,236,284,520
140142305,14,14,23,5,249,287,536
140142306,14,14,23,6,344,418,762
140142307,14,14,23,7,396,424,820
140142308,14,14,23,8,614,660,1274
140142309,14,14,23,9,291,310,601
140142310,14,14,23,10,431,404,835
140142311,14,14,23,11,361,379,740
140142312,14,14,23,12,414,460,874
140142313,14,14,23,13,846,931,1777
140142314,14,14,23,14,433,438,871
140142315,14,14,23,15,417,444,861
140142316,14,14,23,16,312,322,634
140142401,14,14,24,1,537,578,1115
140142402,14,14,24,2,455,516,971
140142403,14,14,24,3,397,448,845
140142404,14,14,24,4,630,657,1287
140142405,14,14,24,5,398,427,825
140142406,14,14,24,6,402,521,923
140142407,14,14,24,7,335,391,726
140142408,14,14,24,8,337,414,751
140142409,14,14,24,9,420,502,922
140142410,14,14,24,10,190,268,458
140142411,14,14,24,11,301,339,640
140142412,14,14,24,12,225,296,521
140142413,14,14,24,13,276,355,631
140142414,14,14,24,14,256,342,598
140142501,14,14,25,1,206,278,484
140142502,14,14,25,2,292,333,625
140142503,14,14,25,3,127,150,277
140142504,14,14,25,4,557,662,1219
140142505,14,14,25,5,387,441,828
140142506,14,14,25,6,483,563,1046
140142507,14,14,25,7,472,567,1039
140142508,14,14,25,8,256,300,556
140142509,14,14,25,9,352,382,734
140142510,14,14,25,10,301,360,661
140142511,14,14,25,11,357,416,773
140142512,14,14,25,12,298,397,695
140142513,14,14,25,13,321,370,691
140142514,14,14,25,14,293,328,621
140142515,14,14,25,15,468,550,1018
140142516,14,14,25,16,504,536,1040
140142517,14,14,25,17,327,415,742
140142518,14,14,25,18,439,485,924
140142601,14,14,26,1,400,429,829
140142602,14,14,26,2,307,357,664
140142603,14,14,26,3,424,474,898
140142604,14,14,26,4,228,293,521
140142605,14,14,26,5,208,269,477
140142606,14,14,26,6,347,408,755
140142607,14,14,26,7,340,401,741
140142608,14,14,26,8,518,592,1110
140142609,14,14,26,9,354,428,782
140142610,14,14,26,10,280,322,602
140142611,14,14,26,11,600,613,1213
140142612,14,14,26,12,362,443,805
140142613,14,14,26,13,329,335,664
140142614,14,14,26,14,362,433,795
140142615,14,14,26,15,405,475,880
140142616,14,14,26,16,347,439,786
140142701,14,14,27,1,406,489,895
140142702,14,14,27,2,538,569,1107
140142703,14,14,27,3,613,688,1301
140142704,14,14,27,4,450,507,957
140142705,14,14,27,5,288,350,638
140142706,14,14,27,6,394,431,825
140142707,14,14,27,7,408,501,909
140142708,14,14,27,8,445,556,1001
140142709,14,14,27,9,319,402,721
140142710,14,14,27,10,449,487,936
140142711,14,14,27,11,415,448,863
140142712,14,14,27,12,293,356,649
140142801,14,14,28,1,612,655,1267
140142802,14,14,28,2,493,504,997
140142803,14,14,28,3,547,652,1199
140142804,14,14,28,4,636,698,1334
140142805,14,14,28,5,565,628,1193
140142806,14,14,28,6,387,451,838
140142807,14,14,28,7,336,395,731
140142808,14,14,28,8,586,690,1276
140142809,14,14,28,9,478,528,1006
140142810,14,14,28,10,615,648,1263
140142811,14,14,28,11,510,560,1070
140142812,14,14,28,12,418,511,929
140142813,14,14,28,13,781,816,1597
140142814,14,14,28,14,863,872,1735
140142815,14,14,28,15,431,504,935
140142816,14,14,28,16,927,949,1876
140142901,14,14,29,1,572,582,1154
140142902,14,14,29,2,505,523,1028
140142903,14,14,29,3,587,637,1224
140142904,14,14,29,4,626,645,1271
140142905,14,14,29,5,606,681,1287
140142906,14,14,29,6,480,612,1092
140142907,14,14,29,7,319,382,701
140142908,14,14,29,8,403,473,876
140142909,14,14,29,9,600,621,1221
140142910,14,14,29,10,535,560,1095
140142911,14,14,29,11,403,435,838
140142912,14,14,29,12,526,571,1097
140142913,14,14,29,13,380,417,797
140142914,14,14,29,14,440,532,972
140142915,14,14,29,15,636,685,1321
140142916,14,14,29,16,454,558,1012
140142917,14,14,29,17,512,610,1122
140142918,14,14,29,18,458,462,920
140142919,14,14,29,19,417,461,878
140143001,14,14,30,1,404,431,835
140143002,14,14,30,2,660,759,1419
140143003,14,14,30,3,498,517,1015
140143004,14,14,30,4,701,754,1455
140143005,14,14,30,5,505,437,942
140143006,14,14,30,6,646,593,1239
140143007,14,14,30,7,353,344,697
140143008,14,14,30,8,628,675,1303
140143009,14,14,30,9,709,728,1437
140143010,14,14,30,10,550,591,1141
140143011,14,14,30,11,466,552,1018
140143012,14,14,30,12,593,628,1221
140143013,14,14,30,13,554,554,1108
140143014,14,14,30,14,559,631,1190
140143015,14,14,30,15,500,548,1048
140143101,14,14,31,1,591,604,1195
140143102,14,14,31,2,978,971,1949
140143103,14,14,31,3,800,862,1662
140143104,14,14,31,4,608,596,1204
140143105,14,14,31,5,671,745,1416
140143106,14,14,31,6,532,545,1077
140143107,14,14,31,7,724,780,1504
140143108,14,14,31,8,558,604,1162
140143109,14,14,31,9,843,886,1729
140143110,14,14,31,10,495,461,956
140143111,14,14,31,11,462,534,996
140143112,14,14,31,12,684,735,1419
140143113,14,14,31,13,465,506,971
140143114,14,14,31,14,435,497,932
140143115,14,14,31,15,411,454,865
140143116,14,14,31,16,626,652,1278
140143201,14,14,32,1,379,436,815
140143202,14,14,32,2,656,783,1439
140143203,14,14,32,3,372,407,779
140143204,14,14,32,4,396,408,804
140143205,14,14,32,5,562,631,1193
140143206,14,14,32,6,518,594,1112
140143207,14,14,32,7,581,652,1233
140143208,14,14,32,8,598,590,1188
140143209,14,14,32,9,407,434,841
140143210,14,14,32,10,611,738,1349
140143211,14,14,32,11,510,529,1039
140143212,14,14,32,12,430,469,899
140143213,14,14,32,13,487,519,1006
140143301,14,14,33,1,453,512,965
140143302,14,14,33,2,368,427,795
140143303,14,14,33,3,479,524,1003
140143304,14,14,33,4,389,421,810
140143305,14,14,33,5,339,385,724
140143306,14,14,33,6,360,378,738
140143307,14,14,33,7,564,587,1151
140143308,14,14,33,8,683,676,1359
140143309,14,14,33,9,393,442,835
140143310,14,14,33,10,376,452,828
140143311,14,14,33,11,416,480,896
140143312,14,14,33,12,442,463,905
140143313,14,14,33,13,447,513,960
140143314,14,14,33,14,402,465,867
140143315,14,14,33,15,386,464,850
140143316,14,14,33,16,335,357,692
140143317,14,14,33,17,516,570,1086
140143318,14,14,33,18,598,672,1270
140143319,14,14,33,19,493,543,1036
140143320,14,14,33,20,362,383,745
140143401,14,14,34,1,390,429,819
140143402,14,14,34,2,480,565,1045
140143403,14,14,34,3,378,424,802
140143404,14,14,34,4,205,200,405
140143405,14,14,34,5,280,302,582
140143406,14,14,34,6,281,325,606
140143407,14,14,34,7,345,365,710
140143408,14,14,34,8,368,363,731
140143409,14,14,34,9,375,403,778
140143410,14,14,34,10,315,363,678
140143411,14,14,34,11,304,320,624
140143412,14,14,34,12,375,424,799
140143413,14,14,34,13,337,413,750
140143414,14,14,34,14,339,396,735
140143415,14,14,34,15,314,374,688
140143416,14,14,34,16,382,399,781
140143417,14,14,34,17,281,322,603
140143418,14,14,34,18,530,658,1188
140143419,14,14,34,19,296,343,639
140143501,14,14,35,1,454,454,908
140143502,14,14,35,2,705,788,1493
140143503,14,14,35,3,332,359,691
140143504,14,14,35,4,632,700,1332
140143505,14,14,35,5,350,343,693
140143506,14,14,35,6,1651,1622,3273
140143507,14,14,35,7,579,669,1248
140143508,14,14,35,8,470,523,993
140143509,14,14,35,9,388,429,817
140143510,14,14,35,10,327,386,713
140143511,14,14,35,11,538,575,1113
140143512,14,14,35,12,472,570,1042
140143513,14,14,35,13,451,483,934
140143514,14,14,35,14,586,667,1253
140143601,14,14,36,1,353,399,752
140143602,14,14,36,2,347,388,735
140143603,14,14,36,3,556,622,1178
140143604,14,14,36,4,462,530,992
140143605,14,14,36,5,447,549,996
140143606,14,14,36,6,374,424,798
140143607,14,14,36,7,358,397,755
140143608,14,14,36,8,375,452,827
140143609,14,14,36,9,308,345,653
140143610,14,14,36,10,282,338,620
140143611,14,14,36,11,377,433,810
140143612,14,14,36,12,323,419,742
140143613,14,14,36,13,331,379,710
140143614,14,14,36,14,318,344,662
140143701,14,14,37,1,657,750,1407
140143702,14,14,37,2,316,332,648
140143703,14,14,37,3,392,423,815
140143704,14,14,37,4,403,491,894
140143705,14,14,37,5,440,447,887
140143706,14,14,37,6,538,574,1112
140143707,14,14,37,7,516,561,1077
140143708,14,14,37,8,500,553,1053
140143709,14,14,37,9,317,367,684
140143710,14,14,37,10,383,410,793
140143711,14,14,37,11,633,739,1372
140143712,14,14,37,12,392,473,865
140143713,14,14,37,13,309,394,703
140143714,14,14,37,14,289,344,633
140143715,14,14,37,15,306,339,645
140143716,14,14,37,16,263,302,565
140143717,14,14,37,17,299,307,606
140143718,14,14,37,18,211,257,468
140143719,14,14,37,19,283,315,598
140143720,14,14,37,20,283,307,590
140143721,14,14,37,21,242,274,516
140143801,14,14,38,1,544,654,1198
140143802,14,14,38,2,463,553,1016
140143803,14,14,38,3,442,539,981
140143804,14,14,38,4,424,474,898
140143805,14,14,38,5,323,394,717
140143806,14,14,38,6,342,381,723
140143807,14,14,38,7,330,384,714
140143808,14,14,38,8,568,632,1200
140143809,14,14,38,9,336,399,735
140143810,14,14,38,10,367,471,838
140143811,14,14,38,11,308,452,760
140143812,14,14,38,12,350,390,740
140143813,14,14,38,13,385,435,820
140143814,14,14,38,14,353,388,741
140143815,14,14,38,15,301,379,680
140143816,14,14,38,16,303,340,643
140143901,14,14,39,1,265,277,542
140143902,14,14,39,2,509,599,1108
140143903,14,14,39,3,425,531,956
140143904,14,14,39,4,280,323,603
140143905,14,14,39,5,276,307,583
140143906,14,14,39,6,298,344,642
140143907,14,14,39,7,342,370,712
140143908,14,14,39,8,300,348,648
140143909,14,14,39,9,334,414,748
140143910,14,14,39,10,248,304,552
140143911,14,14,39,11,235,313,548
140143912,14,14,39,12,384,428,812
140143913,14,14,39,13,258,293,551
140144001,14,14,40,1,307,348,655
140144002,14,14,40,2,291,343,634
140144003,14,14,40,3,331,379,710
140144004,14,14,40,4,297,320,617
140144005,14,14,40,5,230,245,475
140144006,14,14,40,6,159,238,397
140144007,14,14,40,7,1120,405,1525
140144008,14,14,40,8,471,513,984
140144009,14,14,40,9,287,309,596
140144010,14,14,40,10,392,480,872
140144011,14,14,40,11,319,369,688
140144012,14,14,40,12,338,363,701
140144101,14,14,41,1,309,366,675
140144102,14,14,41,2,253,294,547
140144103,14,14,41,3,420,506,926
140144104,14,14,41,4,260,273,533
140144105,14,14,41,5,240,320,560
140144106,14,14,41,6,314,383,697
140144107,14,14,41,7,280,359,639
140144108,14,14,41,8,208,248,456
140144109,14,14,41,9,299,320,619
140144110,14,14,41,10,357,428,785
140144111,14,14,41,11,279,353,632
140144112,14,14,41,12,401,477,878
140144113,14,14,41,13,366,454,820
140144114,14,14,41,14,404,484,888
140144115,14,14,41,15,334,385,719
140144116,14,14,41,16,271,331,602
140144117,14,14,41,17,381,457,838
140144118,14,14,41,18,272,328,600
140144119,14,14,41,19,335,346,681
140144201,14,14,42,1,290,376,666
140144202,14,14,42,2,188,232,420
140144203,14,14,42,3,179,233,412
140144204,14,14,42,4,250,297,547
140144205,14,14,42,5,264,349,613
140144206,14,14,42,6,313,373,686
140144207,14,14,42,7,387,472,859
140144208,14,14,42,8,562,614,1176
